zip,"Estimated percent of all people age 25-34, between 2014-2018.","Estimated percent of all people age 35-44, between 2014-2018.","Estimated percent of all people age 45-54, between 2014-2018.","Estimated percent of all people age 55-64, between 2014-2018.","Estimated percent of all people 65 or older, between 2014-2018.",Estimated typical (median) age of all people between 2013-2017.
79761,16.033333333333335,12.115555555555556,11.264444444444447,10.196666666666667,10.697777777777777,31.11111111111111
79762,16.182499999999997,13.144375,10.581875,10.415625,9.721875,30.9375
79763,16.580000000000005,10.967,11.413,9.806000000000001,10.39,30.3
79764,16.216250000000002,12.047500000000001,11.947500000000002,9.893749999999999,9.22125,30.375
79765,19.796,14.836000000000002,8.152000000000001,11.164,7.367999999999999,30.8
79766,15.631111111111112,12.164444444444444,10.194444444444445,10.91111111111111,10.035555555555556,30.444444444444443
79768,19.94,15.79,6.17,13.31,7.59,28.0
79769,15.84,12.27,11.68,11.64,8.51,32.0
79770,24.39,21.75,15.69,8.82,4.5,35.0
79772,14.26,16.845,12.4525,9.8775,12.73,36.5
79776,16.51,10.58,7.97,13.9,9.7,31.0
79777,14.14,10.92,11.77,12.49,13.62,34.0
79778,14.04,14.04,9.9,18.78,13.62,42.0
79780,9.24,11.62,11.8,16.55,15.85,35.0
79781,16.56,9.55,16.88,11.33,11.19,32.0
79782,14.799999999999999,10.393333333333333,12.213333333333333,10.546666666666667,10.81,31.666666666666668
79783,12.11,8.11,11.7,13.46,14.23,33.0
79785,24.39,21.75,15.69,8.82,4.5,35.0
79788,14.14,10.92,11.77,12.49,13.62,34.0
79789,14.53,10.03,17.42,11.98,13.17,33.0
79821,14.9275,13.9,12.107499999999998,10.265,10.379999999999999,30.75
79830,12.829999999999998,13.363333333333335,10.366666666666665,15.61,21.09,43.333333333333336
79832,13.15,13.02,12.99,10.86,20.86,39.0
79834,9.34,13.48,9.52,19.37,26.67,51.0
79835,15.51,13.707999999999998,10.245999999999999,9.108,8.838,28.2
79836,12.082500000000001,10.6325,10.7625,11.8325,12.8375,31.75
79837,15.81,8.47,12.4,14.59,15.59,39.0
79838,12.49,14.96,7.37,10.09,10.89,30.0
79839,15.81,8.47,12.4,14.59,15.59,39.0
79842,9.34,13.48,9.52,19.37,26.67,51.0
79843,8.440000000000001,12.425,11.83,9.165,22.0,40.5
79845,5.9,12.7,11.99,12.4,23.31,42.0
79846,5.9,12.7,11.99,12.4,23.31,42.0
79847,16.69,7.72,13.12,13.92,19.1,41.0
79848,8.47,14.85,13.69,14.5,31.67,47.0
79849,14.190000000000001,10.2075,10.9975,9.455,11.3175,28.0
79851,15.81,8.47,12.4,14.59,15.59,39.0
79852,9.34,13.48,9.52,19.37,26.67,51.0
79853,7.965,12.74,13.545,9.965,11.53,29.0
79854,6.18,9.04,11.24,18.31,31.6,55.0
79855,16.69,7.72,13.12,13.92,19.1,41.0
79901,13.108571428571427,11.268571428571429,12.737142857142858,13.162857142857145,18.551428571428573,39.142857142857146
79902,18.680909090909093,11.70909090909091,12.56181818181818,11.02909090909091,14.080000000000002,36.63636363636363
79903,17.082857142857144,9.469999999999999,11.702857142857145,11.867142857142856,16.424285714285713,39.0
79904,14.976666666666667,11.564444444444444,9.807777777777778,9.745555555555555,11.867777777777778,31.666666666666668
79905,11.632,10.864,9.947,14.162,20.469,38.5
79906,22.79,10.052,4.8839999999999995,3.6419999999999995,3.316,24.8
79907,11.752499999999998,11.734166666666667,10.4925,12.439166666666665,16.475833333333338,35.5
79908,19.85,14.04,3.97,0.49,0.32,22.0
79910,16.87,11.12,9.45,13.37,15.76,37.0
79911,11.122499999999999,15.7025,14.0875,9.835,7.032500000000001,31.0
79912,14.739999999999998,12.4625,12.139375000000001,11.51125,11.858749999999999,34.25
79913,13.24,13.02,12.4,12.44,10.54,35.0
79914,12.74,11.15,8.39,12.14,12.64,29.0
79915,11.675000000000002,11.012500000000001,10.705833333333333,12.966666666666669,20.514166666666664,39.5
79916,23.396666666666665,10.333333333333334,3.74,1.3533333333333335,0.15666666666666665,22.333333333333332
79917,13.14,10.28,8.98,12.04,11.63,29.0
79918,19.85,14.04,3.97,0.49,0.32,22.0
79922,13.145,11.48,12.7075,12.6575,15.877500000000001,38.25
79923,19.34,7.85,12.66,10.25,22.85,42.0
79924,14.552222222222222,11.954444444444444,11.076666666666664,10.629444444444445,12.168333333333335,32.611111111111114
79925,13.45214285714286,11.524285714285714,11.93142857142857,10.99,15.477857142857145,36.785714285714285
79926,15.25,11.35,9.62,17.54,17.78,40.0
79927,12.585,11.431250000000002,12.265,11.152500000000002,11.5825,32.0
79928,16.55,13.135,11.475999999999999,9.062999999999999,6.7509999999999994,28.8
79929,11.79,11.79,13.35,12.98,14.6,35.0
79930,16.22,11.538,12.127,10.445,16.105999999999998,37.8
79931,13.03,9.67,17.34,10.27,14.61,37.0
79932,14.129999999999999,12.419999999999998,13.367500000000001,10.797500000000001,11.330000000000002,34.625
79934,16.328,14.094,12.529999999999998,9.66,7.144,33.2
79935,16.336000000000002,11.07,10.494,8.916,15.544,33.2
79936,15.070370370370371,12.1162962962963,12.399629629629628,10.681851851851853,9.807037037037038,31.51851851851852
79937,12.53,9.49,11.46,9.62,21.01,37.0
79938,16.176363636363636,13.671818181818184,10.889999999999999,9.42818181818182,7.622727272727272,30.272727272727273
79940,25.02,21.4,14.17,6.94,5.68,34.0
79941,25.02,21.4,14.17,6.94,5.68,34.0
79942,25.02,21.4,14.17,6.94,5.68,34.0
79943,25.02,21.4,14.17,6.94,5.68,34.0
79944,25.02,21.4,14.17,6.94,5.68,34.0
79945,25.02,21.4,14.17,6.94,5.68,34.0
79946,25.02,21.4,14.17,6.94,5.68,34.0
79947,25.02,21.4,14.17,6.94,5.68,34.0
79948,25.02,21.4,14.17,6.94,5.68,34.0
79949,25.02,21.4,14.17,6.94,5.68,34.0
79950,25.02,21.4,14.17,6.94,5.68,34.0
79951,25.02,21.4,14.17,6.94,5.68,34.0
79952,25.02,21.4,14.17,6.94,5.68,34.0
79953,25.02,21.4,14.17,6.94,5.68,34.0
79954,25.02,21.4,14.17,6.94,5.68,34.0
79955,25.02,21.4,14.17,6.94,5.68,34.0
79968,9.62,13.18,10.95,7.63,20.42,37.0
79995,14.79,7.61,12.31,15.16,19.76,41.0
79996,12.94,8.72,12.19,15.55,15.76,36.0
79997,16.87,11.12,9.45,13.37,15.76,37.0
80001,21.22,16.36,11.39,14.71,11.47,33.0
80002,17.983846153846155,12.567692307692312,13.33769230769231,13.306153846153844,15.330769230769231,38.07692307692308
80003,16.816875,13.755624999999998,12.578125000000002,12.7575,15.556249999999997,37.125
80004,13.076153846153847,13.042307692307693,13.393846153846154,15.033846153846152,19.252307692307692,42.69230769230769
80005,12.494,13.310666666666666,14.28533333333333,14.510666666666669,18.055333333333337,42.4
80006,18.19,11.64,13.39,13.08,18.58,40.0
80007,8.868571428571428,14.537142857142856,15.724285714285715,14.784285714285712,15.495714285714286,42.0
80010,17.345714285714283,15.162142857142857,13.400714285714287,8.620714285714286,8.42,32.285714285714285
80011,18.083684210526318,14.95315789473684,11.074210526315788,9.315789473684209,8.751052631578947,31.31578947368421
80012,17.169473684210526,14.953684210526314,11.877894736842105,10.626315789473683,11.599473684210526,34.73684210526316
80013,16.781052631578948,14.485789473684212,13.658947368421055,12.181052631578947,10.295263157894736,35.473684210526315
80014,17.094444444444445,13.258888888888889,11.980555555555556,12.301111111111108,18.011666666666663,39.666666666666664
80015,12.918636363636363,15.31818181818182,15.364090909090912,13.45409090909091,10.02909090909091,37.59090909090909
80016,12.213529411764707,15.123529411764704,15.771764705882353,11.685294117647059,11.277058823529412,39.1764705882353
80017,19.234545454545458,13.394545454545453,11.993636363636364,11.324545454545456,8.035454545454547,32.90909090909091
80018,12.877500000000001,17.68,13.322499999999998,10.975,6.964999999999999,34.25
80019,15.965,18.75,12.565000000000001,9.74,6.35,33.5
80020,14.744500000000002,14.556999999999999,14.385499999999999,13.719999999999999,12.014,38.75
80021,19.653636363636362,14.254545454545456,12.818181818181818,12.363636363636363,11.44181818181818,36.45454545454545
80022,15.864285714285714,14.769999999999998,11.461428571428574,10.928571428571429,8.46857142857143,32.57142857142857
80023,10.58875,16.78875,15.25125,11.274999999999999,12.388750000000002,39.0
80024,13.54,13.29,11.68,13.04,7.25,31.0
80025,26.26,14.67,9.83,6.26,8.71,28.0
80026,12.02909090909091,14.477272727272727,14.04181818181818,15.89818181818182,14.223636363636365,41.27272727272727
80027,13.825833333333334,13.153333333333336,15.718333333333335,15.203333333333331,11.78,40.333333333333336
80030,15.965555555555556,15.122222222222222,12.065555555555555,11.284444444444444,13.065555555555557,35.55555555555556
80031,16.751428571428573,13.35357142857143,12.256428571428572,12.485,13.309285714285712,36.57142857142857
80033,17.264666666666663,13.675999999999998,12.994,12.581333333333333,16.164666666666665,40.4
80034,21.31,14.56,14.18,13.36,14.97,40.0
80035,12.01,12.8,14.81,15.47,19.72,42.0
80036,16.89,11.88,10.02,12.22,20.78,38.0
80037,15.78,15.44,9.84,9.29,6.96,32.0
80038,19.64,11.16,11.38,12.77,18.65,40.0
80040,17.09,13.32,15.95,6.04,5.32,28.0
80041,14.86,12.88,17.06,8.3,11.37,34.0
80042,10.25,17.89,13.2,6.95,5.54,30.0
80044,14.42,13.24,10.22,10.79,23.84,43.0
80045,28.244999999999997,12.065000000000001,9.66,8.45,12.600000000000001,33.5
80046,13.21,15.05,13.15,17.51,9.14,39.0
80047,21.4,10.25,9.0,11.88,9.47,30.0
80101,7.33,10.745000000000001,19.58,15.114999999999998,19.41,47.0
80102,9.925714285714287,12.0,17.915714285714284,15.661428571428571,12.514285714285716,42.285714285714285
80103,9.355,10.495000000000001,17.975,16.175,12.985,42.0
80104,11.857142857142858,14.150000000000002,15.15,12.164285714285713,10.911428571428571,37.285714285714285
80105,8.3425,10.62,18.7775,15.645,16.197499999999998,44.5
80106,8.577142857142857,11.40857142857143,17.381428571428568,17.74142857142857,16.114285714285714,45.714285714285715
80107,9.388,10.558,17.448,20.54,14.069999999999999,45.4
80108,7.848749999999999,15.386249999999999,17.386249999999997,11.988750000000001,11.3125,39.125
80109,12.421666666666667,12.878333333333332,15.886666666666665,12.545,13.106666666666667,38.833333333333336
80110,17.78909090909091,14.13,11.49090909090909,12.92818181818182,12.32181818181818,35.18181818181818
80111,15.97538461538461,13.079230769230769,14.287692307692307,13.703846153846154,14.596153846153847,40.69230769230769
80112,17.5575,15.500833333333333,12.549166666666665,12.761666666666665,12.0925,37.833333333333336
80113,17.815384615384616,13.65230769230769,12.967692307692307,13.964615384615387,13.848461538461539,39.15384615384615
80116,8.874999999999998,14.273750000000001,17.09,14.718749999999998,12.08375,41.5
80117,8.506,10.63,17.436,19.82,14.935999999999998,45.2
80118,7.824999999999999,10.3375,17.485,19.38,19.479999999999997,49.5
80120,17.099,12.699000000000002,11.714000000000002,14.293000000000001,17.134,41.6
80121,11.682999999999998,10.623000000000001,14.132,14.758,18.529,43.7
80122,11.535333333333332,11.606666666666664,13.257333333333333,16.026666666666664,20.184666666666665,45.4
80123,14.14576923076923,12.970384615384614,14.182692307692308,15.407692307692306,16.115384615384617,42.19230769230769
80124,11.946666666666665,14.716666666666669,16.821666666666665,13.463333333333331,9.935,39.5
80125,9.164285714285713,13.075714285714284,15.77714285714286,16.521428571428572,17.75857142857143,45.857142857142854
80126,8.962727272727273,14.938181818181818,16.79090909090909,13.383636363636361,12.432727272727272,40.36363636363637
80127,11.094444444444445,13.785000000000004,15.135555555555555,17.55944444444445,13.536666666666667,42.666666666666664
80128,11.32846153846154,13.532307692307691,14.075384615384614,17.47,14.690769230769227,42.53846153846154
80129,10.742222222222221,14.163333333333334,16.894444444444446,13.43,15.205555555555557,42.77777777777778
80130,9.9475,15.883750000000003,17.87375,11.15375,10.412500000000001,38.625
80131,7.87,11.37,14.39,20.96,19.13,49.0
80132,8.29,12.709999999999999,17.093333333333334,15.850000000000001,13.32,42.0
80133,11.7,12.79,12.37,18.21,13.22,40.0
80134,12.721052631578946,15.93578947368421,15.248421052631578,11.718421052631578,9.58421052631579,37.526315789473685
80135,7.096666666666668,11.66777777777778,17.055555555555557,18.696666666666665,18.03,47.666666666666664
80136,9.355,10.495000000000001,17.975,16.175,12.985,42.0
80137,14.268333333333333,15.745,13.626666666666667,12.344999999999999,8.026666666666667,35.833333333333336
80138,10.27111111111111,13.654444444444444,16.01111111111111,13.291111111111112,13.351111111111111,41.333333333333336
80150,21.53,15.72,10.69,19.19,15.6,42.0
80151,18.28,12.95,12.51,14.0,22.63,43.0
80155,14.23,15.54,15.92,8.11,11.54,35.0
80160,31.55,15.84,9.37,4.36,9.02,30.0
80161,9.74,10.82,16.49,11.89,20.49,45.0
80162,15.98,14.13,11.75,14.44,10.1,35.0
80163,6.17,21.7,18.75,7.83,4.85,38.0
80165,31.55,15.84,9.37,4.36,9.02,30.0
80166,31.55,15.84,9.37,4.36,9.02,30.0
80201,48.41,10.71,10.74,6.57,2.52,30.0
80202,30.08,13.053333333333333,9.647777777777778,11.362222222222222,7.291111111111111,32.22222222222222
80203,40.971666666666664,15.800833333333335,9.251666666666667,11.15333333333333,8.959166666666667,33.333333333333336
80204,21.898333333333337,14.043888888888887,10.368333333333332,9.288333333333334,8.695555555555552,31.27777777777778
80205,31.48142857142857,16.330714285714286,10.077857142857141,9.52642857142857,9.188571428571427,33.357142857142854
80206,28.10272727272727,16.040909090909093,11.488181818181818,11.278181818181817,14.588181818181816,38.09090909090909
80207,18.42,17.753333333333334,12.175555555555555,10.625555555555556,12.05777777777778,36.333333333333336
80208,18.73,9.36,7.05,6.99,3.94,24.0
80209,26.831111111111113,17.046666666666667,11.428888888888888,11.257777777777777,16.304444444444446,39.55555555555556
80210,23.064666666666668,15.316666666666666,10.832666666666665,11.157333333333334,11.775333333333332,35.46666666666667
80211,28.79454545454545,18.133636363636363,10.500909090909092,9.036363636363635,10.478181818181817,34.81818181818182
80212,21.46,17.313076923076924,12.129999999999999,10.83153846153846,13.885384615384616,37.15384615384615
80214,18.066000000000003,15.287,12.164,11.9515,15.468,38.1
80215,14.77111111111111,13.562222222222221,12.28111111111111,14.266666666666667,18.15888888888889,41.333333333333336
80216,19.011000000000003,14.372,11.347000000000001,10.125,9.174,32.6
80217,17.26,23.11,12.31,6.5,8.44,35.0
80218,37.61636363636364,15.775454545454549,10.11909090909091,9.91909090909091,11.271818181818182,34.72727272727273
80219,16.6425,14.043750000000001,12.095625,9.0625,9.230624999999998,31.3125
80220,20.718,16.236,13.212666666666669,9.922666666666666,10.622000000000002,35.266666666666666
80221,17.516000000000002,13.614666666666666,12.54466666666667,11.062,11.139333333333333,35.0
80222,19.529333333333334,14.591333333333331,11.765333333333333,11.992666666666667,17.029333333333334,40.06666666666667
80223,20.7025,14.73875,12.2375,9.594999999999999,9.21125,32.375
80224,21.14125,13.221249999999998,12.536249999999999,11.1775,17.14375,39.125
80226,16.929999999999996,13.18388888888889,12.874444444444443,11.366666666666667,13.776666666666667,36.888888888888886
80227,15.214375000000004,11.91125,13.608125000000001,14.275,17.288124999999997,41.125
80228,14.56,13.20230769230769,14.68230769230769,13.715384615384616,15.517692307692307,41.0
80229,17.75,13.452727272727275,11.695454545454545,10.724545454545453,8.17909090909091,31.727272727272727
80230,14.687999999999999,13.193999999999999,13.88,10.511999999999999,19.628,41.2
80231,22.52375,14.37875,10.560624999999998,10.400000000000002,13.828124999999998,35.6875
80232,15.352,13.21866666666667,13.59466666666667,12.633999999999999,16.043333333333333,39.6
80233,17.364285714285717,14.266428571428568,12.384285714285713,9.857857142857142,9.207142857142857,32.57142857142857
80234,16.4225,15.144166666666669,12.221666666666664,12.532499999999999,11.206666666666669,36.25
80235,18.650000000000002,10.951666666666668,12.718333333333334,13.709999999999999,18.365,41.333333333333336
80236,15.822999999999999,13.123,12.488999999999999,13.079999999999998,14.255,36.2
80237,20.7,13.245,13.471666666666664,12.443333333333335,19.27166666666667,41.5
80238,17.595000000000002,20.05,12.71,6.63,6.385,32.5
80239,15.765454545454544,15.889999999999999,11.687272727272727,8.367272727272727,7.203636363636363,30.272727272727273
80241,16.965,14.280000000000001,13.854999999999999,11.853333333333333,10.641666666666667,35.833333333333336
80243,27.89,20.39,9.31,7.55,6.44,32.0
80246,24.17,13.943333333333335,12.304166666666667,11.965000000000002,14.763333333333334,38.583333333333336
80247,18.93,15.079999999999998,11.309285714285712,9.010714285714284,12.097142857142858,34.57142857142857
80248,48.41,10.71,10.74,6.57,2.52,30.0
80249,17.33,17.10142857142857,13.502857142857144,9.672857142857143,6.3100000000000005,33.142857142857146
80250,23.48,16.0,8.24,6.97,11.79,29.0
80251,14.25,14.46,13.24,14.38,16.46,43.0
80256,28.78,12.93,12.65,9.71,7.19,32.0
80257,28.78,12.93,12.65,9.71,7.19,32.0
80259,28.78,12.93,12.65,9.71,7.19,32.0
80260,18.034615384615385,12.719230769230766,12.126153846153843,10.258461538461539,10.845384615384614,33.69230769230769
80261,53.28,12.66,8.85,11.06,6.53,31.0
80263,24.04,12.38,13.2,8.15,18.95,39.0
80264,44.71,11.48,5.57,17.82,8.87,32.0
80265,28.78,12.93,12.65,9.71,7.19,32.0
80266,21.91,16.98,12.425,10.309999999999999,15.225000000000001,38.0
80271,28.78,12.93,12.65,9.71,7.19,32.0
80273,24.57,18.57,15.89,18.85,13.81,42.0
80274,44.71,11.48,5.57,17.82,8.87,32.0
80281,28.78,12.93,12.65,9.71,7.19,32.0
80290,44.71,11.48,5.57,17.82,8.87,32.0
80291,28.78,12.93,12.65,9.71,7.19,32.0
80293,28.78,12.93,12.65,9.71,7.19,32.0
80294,28.78,12.93,12.65,9.71,7.19,32.0
80299,28.78,12.93,12.65,9.71,7.19,32.0
80301,17.961999999999996,13.369,13.580000000000002,12.791,12.792000000000002,38.4
80302,12.042,9.602666666666668,12.024,13.88866666666667,15.054,39.0
80303,17.537692307692307,11.547692307692309,11.471538461538461,10.421538461538463,12.966153846153844,35.07692307692308
80304,14.79,12.258888888888887,13.142222222222223,13.584444444444443,14.025555555555558,38.111111111111114
80305,16.411666666666665,13.316666666666668,12.638333333333334,12.113333333333335,13.036666666666667,37.0
80306,19.05,6.12,5.87,9.09,7.72,24.0
80307,21.88,12.24,7.34,6.58,7.47,26.0
80308,27.82,19.2,10.47,7.94,10.17,35.0
80309,10.52,2.92,0.93,0.43,0.12,19.0
80310,9.83,4.779999999999999,2.53,2.635,7.904999999999999,20.5
80314,9.31,11.87,16.72,17.28,16.01,43.0
80401,14.209999999999999,12.401904761904762,13.911428571428567,13.988095238095235,16.770952380952384,41.904761904761905
80402,21.9,11.25,8.95,8.54,5.81,27.0
80403,11.741818181818182,13.697272727272725,15.621818181818183,14.649090909090908,15.001818181818182,41.0
80419,21.9,11.25,8.95,8.54,5.81,27.0
80420,10.41,16.45,13.57,19.68,7.91,40.0
80421,8.35,12.69,17.02,21.366666666666664,17.426666666666666,49.0
80422,11.92,16.445,16.765,20.494999999999997,13.780000000000001,44.0
80423,10.86,13.395,11.07,19.165,10.934999999999999,40.0
80424,25.119999999999997,13.965,13.705,13.934999999999999,8.155000000000001,36.0
80425,10.08,12.1,19.09,21.22,16.37,50.0
80426,10.8,14.67,12.55,16.04,5.74,36.0
80427,9.98,17.18,16.22,21.47,14.48,45.0
80428,4.78,9.84,18.05,24.41,19.44,51.0
80430,10.42,8.01,11.86,23.259999999999998,28.68,54.0
80432,6.38,6.32,21.24,18.01,30.11,55.0
80433,7.7457142857142856,12.159999999999998,17.302857142857142,21.508571428571425,17.59,49.142857142857146
80434,11.27,7.18,11.81,22.22,22.22,49.0
80435,14.044999999999998,16.745,18.71,14.125,11.735,40.5
80436,11.82,15.67,16.71,15.13,18.9,47.0
80437,3.42,12.98,14.69,15.07,23.8,50.0
80438,11.82,15.67,16.71,15.13,18.9,47.0
80439,7.804,12.595,16.263,19.014999999999997,19.800000000000004,48.3
80440,8.395,11.385,17.405,18.845,19.009999999999998,47.5
80442,20.32,14.09,11.6,13.28,12.93,36.0
80443,10.76,14.06,26.13,15.74,14.98,46.0
80444,11.82,15.67,16.71,15.13,18.9,47.0
80446,14.665,12.58,15.68,18.044999999999998,16.655,45.0
80447,9.01,11.07,19.76,22.81,20.38,54.0
80448,6.91,16.92,15.19,22.3,15.27,48.0
80449,5.135,8.18,20.384999999999998,23.985,28.575,55.5
80451,15.620000000000001,13.105,10.594999999999999,17.785,14.53,40.0
80452,11.976666666666667,12.313333333333333,15.726666666666667,18.463333333333335,19.133333333333333,46.333333333333336
80453,6.86,10.15,18.22,18.9,23.74,52.0
80454,12.58,11.27,16.22,16.86,25.19,48.0
80455,10.95,12.06,17.31,16.97,22.81,49.0
80456,6.38,6.32,21.24,18.01,30.11,55.0
80457,6.445,13.275,15.98,18.065,21.060000000000002,49.5
80459,10.92,12.12,9.59,22.29,16.13,44.0
80461,16.63,13.3,13.56,13.915,12.16,37.0
80463,11.3,14.3,14.16,15.125,10.52,40.0
80465,10.166666666666666,13.14,16.27,17.915000000000003,15.965833333333329,44.583333333333336
80466,12.405,13.885000000000002,17.31,18.244999999999997,17.945,46.0
80467,11.625,14.024999999999999,13.11,20.115000000000002,17.22,46.0
80468,10.92,12.12,9.59,22.29,16.13,44.0
80469,11.45,14.12,10.45,26.02,19.14,48.0
80470,9.406666666666666,11.083333333333334,18.320000000000004,21.006666666666664,17.793333333333337,49.666666666666664
80471,13.86,15.71,17.31,19.52,13.08,43.0
80473,11.27,7.18,11.81,22.22,22.22,49.0
80474,9.98,17.18,16.22,21.47,14.48,45.0
80475,6.91,16.92,15.19,22.3,15.27,48.0
80476,11.82,15.67,16.71,15.13,18.9,47.0
80477,19.990000000000002,15.655,13.33,14.35,13.89,39.0
80478,20.32,14.09,11.6,13.28,12.93,36.0
80479,11.8,13.93,15.77,14.21,15.3,44.0
80480,11.27,7.18,11.81,22.22,22.22,49.0
80481,9.135,10.91,14.239999999999998,19.009999999999998,27.9,53.5
80482,20.32,14.09,11.6,13.28,12.93,36.0
80483,11.8,13.93,15.77,14.21,15.3,44.0
80487,14.450000000000001,14.347142857142856,14.221428571428572,17.09857142857143,14.805714285714286,42.142857142857146
80497,15.32,16.13,13.97,14.18,17.1,44.0
80498,13.726666666666667,16.396666666666665,12.803333333333333,15.200000000000001,14.416666666666666,41.333333333333336
80501,12.161333333333337,12.951999999999996,13.967333333333332,13.382666666666664,15.415333333333335,39.4
80502,10.23,12.02,16.57,15.6,21.64,46.0
80503,9.673636363636364,10.857272727272727,15.977272727272727,17.70727272727273,17.568181818181817,45.0
80504,12.30642857142857,14.177142857142856,14.068214285714285,13.887857142857143,13.154285714285717,38.92857142857143
80510,8.035,8.06,11.6,21.33,32.015,58.0
80511,8.75,6.36,12.03,21.61,31.04,58.0
80512,11.613333333333335,10.236666666666666,15.836666666666666,20.8,21.419999999999998,49.0
80513,10.608,11.59,15.754,18.437999999999995,15.975999999999999,44.8
80514,13.209999999999999,17.856,13.296000000000001,11.73,11.424,39.6
80515,7.35,9.57,13.125,22.310000000000002,28.21,54.0
80516,11.759166666666665,16.003333333333334,14.718333333333332,13.181666666666667,11.974166666666669,39.5
80517,16.8,6.375,14.647499999999999,16.557499999999997,23.8175,47.75
80520,12.95,16.81,10.43,16.96,14.07,36.0
80521,20.145,9.753333333333332,6.614166666666667,8.141666666666666,7.999166666666667,28.166666666666668
80522,30.07,7.51,6.17,9.74,10.86,28.0
80523,16.72,4.01,3.2199999999999998,5.22,5.654999999999999,23.5
80524,16.561578947368417,12.454210526315789,10.789473684210527,11.678947368421051,13.203157894736844,35.68421052631579
80525,15.940999999999999,12.975,11.446000000000002,11.733,14.5405,36.2
80526,15.301428571428573,10.679285714285713,9.718571428571428,9.577142857142857,11.235,32.642857142857146
80527,23.91,7.9,3.55,16.63,12.82,31.0
80528,12.712857142857144,15.658571428571431,13.858571428571427,11.809999999999999,10.335714285714285,35.857142857142854
80530,15.73666666666667,17.69333333333333,12.806666666666667,11.920000000000002,12.103333333333333,38.666666666666664
80532,6.82,11.09,17.5,25.18,21.02,51.0
80533,9.43,11.08,16.9,19.09,16.39,43.0
80534,14.854999999999999,13.975,12.3,14.877500000000001,12.4325,38.0
80535,12.303333333333333,10.06,14.853333333333332,22.013333333333335,20.653333333333332,49.333333333333336
80536,12.923333333333334,8.496666666666666,14.606666666666664,22.486666666666665,26.08,51.666666666666664
80537,11.919374999999999,12.138750000000002,13.616875,16.155,18.706249999999997,43.0625
80538,11.218333333333334,11.910833333333336,13.224166666666667,17.035000000000004,20.365833333333335,44.416666666666664
80539,13.3,10.35,11.4,15.39,20.59,41.0
80540,8.5225,10.76,16.125,21.1175,20.700000000000003,49.25
80541,13.3,10.35,11.4,15.39,20.59,41.0
80542,13.08,11.93,13.13,18.47,13.64,42.0
80543,16.006666666666664,13.486666666666665,11.706666666666665,13.116666666666667,12.513333333333335,36.666666666666664
80544,10.23,12.02,16.57,15.6,21.64,46.0
80545,10.475000000000001,7.949999999999999,14.62,22.685000000000002,30.735,56.5
80546,13.95,17.23,13.69,12.74,11.21,38.0
80547,7.77,13.15,12.45,16.02,16.55,40.0
80549,16.16,12.6,14.18,15.85,13.996666666666664,40.333333333333336
80550,11.396,14.904,14.368,12.804999999999998,13.238,38.4
80551,16.78,15.02,11.28,8.26,11.47,33.0
80553,17.64,15.16,11.4,9.5,11.51,34.0
80601,14.111666666666665,16.0525,13.984166666666669,10.656666666666666,10.0975,35.75
80602,13.65166666666667,17.007499999999997,14.725000000000001,11.362499999999999,9.195833333333335,36.916666666666664
80603,13.63375,15.483125,13.834999999999999,11.566875000000001,11.821250000000001,38.3125
80610,12.855,11.91,15.825000000000001,13.364999999999998,15.15,41.5
80611,12.82,11.38,14.89,16.2,15.64,44.0
80612,16.16,12.6,14.18,15.85,13.996666666666664,40.333333333333336
80614,22.53,15.63,8.42,10.26,14.37,34.0
80615,13.366000000000003,12.916,14.892000000000001,13.412,14.466,39.0
80620,19.92,12.483333333333333,10.611666666666666,9.229999999999999,8.738333333333333,30.666666666666668
80621,13.329090909090906,14.805454545454547,13.428181818181816,13.081818181818182,13.816363636363638,39.09090909090909
80622,12.82,11.38,14.89,16.2,15.64,44.0
80623,11.08,14.3,12.26,13.54,12.66,38.0
80624,13.155000000000001,11.275,16.055,16.02,14.0,41.5
80631,15.212413793103448,11.830689655172414,10.895517241379311,10.456896551724139,11.166896551724138,32.51724137931034
80632,19.29,14.5,8.93,6.95,8.23,29.0
80633,16.0,10.62,14.14,12.71,19.8,38.0
80634,14.550416666666665,12.235416666666664,12.445416666666668,12.124166666666666,14.630833333333333,37.25
80638,20.89,16.15,11.72,4.83,6.55,29.0
80639,7.733333333333333,4.430000000000001,3.633333333333333,3.4766666666666666,3.9266666666666663,21.333333333333332
80640,14.233333333333334,15.688333333333333,13.131666666666666,10.136666666666667,7.993333333333333,31.833333333333332
80642,14.878,12.416,15.248,13.888,11.544,38.6
80643,13.04,11.756666666666668,15.466666666666669,14.146666666666667,11.413333333333334,38.666666666666664
80644,11.975000000000001,11.74,15.855,15.317499999999999,16.335,42.75
80645,11.728,12.346,15.796000000000001,14.262,15.053999999999998,40.8
80646,13.68,12.36,11.9,11.75,18.46,35.0
80648,12.82,11.38,14.89,16.2,15.64,44.0
80649,11.620000000000001,11.67,13.899999999999999,15.259999999999998,15.6875,41.75
80650,12.855,11.91,15.825000000000001,13.364999999999998,15.15,41.5
80651,13.567499999999999,13.445,13.254999999999999,14.079999999999998,11.684999999999999,38.0
80652,13.1,14.92,13.91,11.97,12.09,40.0
80653,12.696666666666667,11.386666666666665,14.103333333333332,14.019999999999998,17.37,40.666666666666664
80654,11.396666666666667,11.660000000000002,14.526666666666666,14.433333333333332,13.413333333333332,40.0
80701,13.025,11.6025,13.543750000000001,14.003749999999998,14.97625,39.0
